KNO_ID,ADRESSE_STRASSE,ADRESSE_ORTSTEIL,ADRESSE_POSTLEITZAHL,BEZIRK,DIENSTSTELLE,DUEKER,GEFAEHRDETER_KANAL,GEFAELLE,KANALSYSTEM,LAENGE,LAGE,MATERIALART,PROFILBREITE,PROFILHOEHE,PUMPWERK,SCHILDER_BENOETIGT,SONDERKANAL,WASSERSCHUTZZONE_ZONE,ATMOSPHAERE_SAUERSTOFFMANGEL,ATMOSPHAERE_SCHWEFELWASSERSTOFF,ATMOSPHAERE_METHAN,ATMOSPHAERE_ANDEREGEFAEHRDUNG,ATMOSPHAERE_BEMERKUNG,STILLGELEGT,ATMOSPHAERE_ASBESTZEMENT,ANZAHL_ABZWEIGE,BAUJAHR,BEARBEITER_NAME,BEARBEITER_ZEITPUNKT,BEMERKUNGEL,BUCHUNGSNUMMER_TYP,BUCHUNGSNUMMER_TEXT,ABLAGERUNGEN_FEINESMATERIAL,ABLAGERUNGEN_GROBESMATERIAL,ABLAGERUNGEN_HARTESMATERIAL,ABLAGERUNGEN_ANDERESMATERIAL,ABLAGERUNGEN_KATZENSTREU,ABLAGERUNGEN_LUMPEN,ABLAGERUNGENSTAND_VERSTOPFUNG,ABLAGERUNGENSTAND_PROZENT,ABLAGERUNGENSTAND_HOEHE,ABLAGERUNGENSTAND_SAND,ANHAFTENDESTOFFE_INKRUSTATION,ANHAFTENDESTOFFE_FETT,ANHAFTENDESTOFFE_FAEULNIS,ANHAFTENDESTOFFE_ANDERERSTOFF,ANHAFTENDESTOFFE_WASSERSTEIN,ANHAFTENDESTOFFE_OEL,EMPFOHLENE_REINIGUNGSKLASSE,GERUCHSBELAESTIGUNG,ORIGINAL_REINIGUNGSKLASSE,RATTENBEFALL_FESTGESTELLT,REINIGUNG_GEREINIGT,REINIGUNG_GERAEUMT,REINIGUNG_GERAEUMTE_MENGE,WASSERSTAND_WASSERAUSTRITT,WASSERSTAND_WENIGFLUSS,WASSERSTAND_PROZENT,WASSERSTAND_HOEHE,UNTERLAUFVERSTOPFUNG,REINIGUNG_RAEUMZEITPUNKT,ABLAGERUNGEN_LAUB,UNZULAESSIGE_EINLEITUNG
146.20.195.197/7,4031 Elmside Avenue,New York,10454,NY,Bronx,0,false,4.48,,2351,Strasse,Beton,300,500,HPW KAR Karow Pankgrafenstr.,true,true,true,false,false,true,false,Keine Bemerkung,false,true,1,1990,,16.3.2017,,,,true,false,false,false,true,true,true,51,25.6,18.03,true,true,true,false,false,true,1,false,2,true,true,true,42,true,true,71,84,false,2.10.2009,true,true
19.208.86.8/11,196 Mccormick Way,New York,11431,NY,Jamaica,1,false,1.27,,3743,Fahrbahn,Stein,200,400,HPW SCHOE Schöneberg Königstr.,false,true,true,true,false,true,true,Schlecht,true,false,2,1990,,2.7.2017,,,,false,true,false,true,false,true,false,75,6.6,10.27,true,false,true,true,true,true,0,true,5,true,true,true,32,false,false,67,27,false,22.11.2000,true,false
82.47.215.114/2,874 West Trail,Arizona,85077,AZ,Phoenix,1,false,8.7,,1738,Fahrbahn,Beton,100,200,HPW WEG Wedding Otawistr.,false,true,true,true,true,false,false,"",false,false,1,204,,25.1.2016,,,,true,false,false,false,false,true,true,35,2.3,25.42,true,false,false,true,true,true,3,true,4,false,false,true,46,true,false,8,4,true,28.8.2007,true,true
139.73.132.124/3,94958 Fairfield Avenue,Pennsylvania,15906,PA,Johnstown,0,true,4.55,,779,Strasse,Mauerwerk,100,500,HPW WEG Wedding Otawistr.,false,false,true,true,false,true,true,Keine Bemerkung,false,true,3,1995,,3.12.2015,,,,false,false,true,false,true,false,true,4,2.2,25.2,false,false,true,false,true,true,4,false,3,true,false,true,16,true,true,14,84,true,12.8.1991,true,true
148.116.184.186/26,23154 David Circle,California,93399,CA,Bakersfield,1,true,1.38,,78,Fahrbahn,Ziegel,300,200,HPW KAR Karow Pankgrafenstr.,true,true,false,true,true,true,true,Schlecht,false,true,2,1999,,12.7.2017,,,,true,true,false,false,true,true,true,4,25.8,17.48,false,true,true,false,true,true,0,true,0,false,true,true,4,true,true,58,83,true,4.2.1996,true,true
146.82.77.254/21,4957 Corry Drive,Ohio,43220,OH,Columbus,0,false,9.12,,3178,Fahrbahn,Stein,200,500,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,true,true,Schlecht,false,false,3,1999,,24.6.2017,,,,false,true,false,true,false,false,true,91,16.0,17.7,true,false,true,false,false,true,5,false,3,false,false,true,4,true,true,26,1,false,19.2.2009,false,true
149.145.169.100/11,14604 Havey Point,Texas,79994,TX,El Paso,1,false,10.51,,1295,Strasse,Beton,400,100,HPW KAR Karow Pankgrafenstr.,true,true,true,false,false,true,true,Schlecht,false,true,3,1999,,15.4.2017,,,,false,false,false,false,false,false,false,71,0.5,18.94,true,true,false,true,true,false,4,true,2,true,false,true,20,false,true,33,75,true,1.12.2001,true,true
111.172.254.192/27,57836 Victoria Parkway,California,92105,CA,San Diego,0,true,4.17,,2150,Industrie,Stein,100,200,HPW SCHOE Schöneberg Königstr.,true,false,false,true,true,false,true,"",true,true,0,1995,,6.5.2017,,,,false,false,false,true,false,true,true,2,21.2,3.55,false,false,true,true,true,false,2,true,4,false,true,true,34,true,false,2,74,false,22.7.2005,false,true
233.221.174.50/16,80 Aberg Park,Texas,77218,TX,Houston,1,true,7.36,,3592,Fahrbahn,Ziegel,100,500,HPW SCHOE Schöneberg Königstr.,false,false,false,false,false,false,false,Schlecht,false,true,2,1995,,21.1.2017,,,,true,true,true,true,true,true,false,83,10.4,25.16,false,false,true,true,true,true,0,true,0,false,false,false,18,false,false,20,3,false,25.6.2010,false,true
246.185.155.195/5,8 Hovde Terrace,Pennsylvania,15266,PA,Pittsburgh,0,true,8.2,,1672,Fahrbahn,Ziegel,300,100,HPW KAR Karow Pankgrafenstr.,false,false,true,false,false,false,false,Schlecht,true,false,4,1995,,11.5.2016,,,,false,false,true,true,false,true,false,61,0.8,12.51,false,false,true,true,true,true,1,false,0,true,true,true,30,true,true,77,81,true,29.10.2005,true,false
164.164.177.245/28,68693 Scott Alley,Iowa,50310,IA,Des Moines,1,false,7.92,,214,Strasse,Mauerwerk,400,300,HPW WEG Wedding Otawistr.,true,false,false,false,false,true,true,Schlecht,false,true,1,1999,,2.1.2017,,,,false,false,true,false,false,true,false,3,12.6,20.92,false,false,false,false,false,false,3,false,3,true,true,false,12,false,true,54,19,true,10.5.2007,true,true
28.30.17.139/9,7225 Fallview Alley,Colorado,80150,CO,Englewood,0,false,5.11,,4416,Gehweg,Ziegel,400,500,HPW WEG Wedding Otawistr.,false,true,true,true,true,false,false,Etwas nötig,false,true,3,1990,,18.2.2017,,,,true,false,false,false,false,true,true,68,29.4,19.08,false,true,false,true,false,true,1,true,0,false,false,true,10,false,false,38,76,false,18.7.1998,false,true
47.143.180.124/14,042 3rd Court,Alabama,35242,AL,Birmingham,1,true,7.88,,435,Gehweg,Stein,500,100,HPW WEG Wedding Otawistr.,false,false,true,false,true,true,false,Keine Bemerkung,true,true,1,1999,,29.5.2017,,,,true,true,true,true,false,false,false,10,27.7,5.91,false,false,true,true,false,false,4,false,3,true,false,true,6,false,true,42,41,true,26.11.2002,true,true
75.232.109.37/26,911 Granby Way,Colorado,80005,CO,Arvada,1,true,2.18,,91,Strasse,Mauerwerk,100,300,HPW KAR Karow Pankgrafenstr.,false,false,false,true,true,true,false,Etwas nötig,false,false,1,1990,,29.9.2015,,,,true,true,false,true,true,false,false,0,19.9,21.16,false,true,true,true,false,true,3,false,2,false,false,false,4,true,true,12,99,false,1.6.1994,false,true
54.51.188.59/11,8 Dottie Way,New York,11236,NY,Brooklyn,1,false,7.07,,2295,Fahrbahn,Beton,100,300,HPW KAR Karow Pankgrafenstr.,true,true,false,false,true,true,false,Etwas nötig,true,true,0,1990,,30.10.2016,,,,false,false,true,true,false,true,true,33,12.2,25.5,false,false,true,true,true,false,3,false,2,true,true,false,33,false,false,70,57,true,7.1.2001,true,true
199.18.162.199/17,0 Red Cloud Terrace,Indiana,46614,IN,South Bend,1,true,8.85,,3849,Fahrbahn,Beton,500,200,HPW WEG Wedding Otawistr.,true,true,false,true,true,true,true,Keine Bemerkung,false,false,4,204,,21.5.2017,,,,false,true,false,true,true,false,false,68,0.4,5.28,true,false,false,false,true,false,0,true,3,false,true,false,50,false,false,49,6,false,18.6.2003,false,true
207.11.13.70/25,27019 Manitowish Circle,South Carolina,29605,SC,Greenville,1,true,19.67,,1640,Strasse,Stein,300,200,HPW SCHOE Schöneberg Königstr.,true,true,false,false,false,true,false,Keine Bemerkung,false,false,2,1995,,11.8.2016,,,,true,true,false,false,false,true,true,53,24.4,21.13,true,false,false,true,false,false,4,true,1,false,true,true,41,true,true,63,19,true,22.11.1994,false,true
74.113.211.241/29,655 Tony Lane,Nevada,89510,NV,Reno,0,true,11.01,,2251,Fahrbahn,Mauerwerk,100,500,HPW SCHOE Schöneberg Königstr.,true,false,true,true,false,false,false,"",true,false,3,1990,,18.6.2016,,,,false,false,false,false,false,true,false,8,10.9,2.67,true,false,false,true,true,false,5,true,0,true,true,true,6,false,true,11,62,true,22.4.2004,true,true
4.31.122.196/11,104 Roxbury Crossing,Florida,32854,FL,Orlando,0,true,13.69,,3219,Gehweg,Beton,300,500,HPW WEG Wedding Otawistr.,false,true,true,true,false,false,true,Keine Bemerkung,false,false,4,1990,,22.4.2016,,,,true,false,true,false,false,true,true,39,28.4,5.31,true,true,false,false,false,true,5,false,5,false,true,false,11,true,true,1,27,true,28.3.2001,false,true
147.52.97.250/10,95 Sugar Circle,Pennsylvania,18505,PA,Scranton,1,true,8.18,,3357,Strasse,Beton,500,100,HPW WEG Wedding Otawistr.,true,false,false,true,true,true,true,Schlecht,false,false,3,1999,,11.4.2017,,,,true,true,false,false,false,false,false,48,5.9,29.09,true,true,false,true,false,true,5,false,0,true,false,true,13,false,false,71,7,false,14.2.1991,false,true
200.45.176.151/30,73666 Marquette Court,Louisiana,70805,LA,Baton Rouge,1,true,15.78,,1055,Gehweg,Mauerwerk,100,500,HPW KAR Karow Pankgrafenstr.,true,true,true,false,false,true,false,Etwas nötig,false,true,1,1999,,5.9.2016,,,,true,false,false,false,false,true,true,50,6.3,21.51,false,false,false,true,false,true,0,true,4,false,true,false,6,false,false,21,72,false,21.12.2000,false,true
21.72.209.2/25,934 Fuller Center,California,92153,CA,San Diego,1,false,5.05,,371,Strasse,Beton,200,200,HPW WEG Wedding Otawistr.,false,true,false,true,false,true,false,Etwas nötig,false,true,2,1995,,23.12.2016,,,,true,true,true,false,false,false,false,19,24.4,10.14,true,true,true,true,true,true,1,true,1,true,true,false,49,false,true,28,35,false,26.3.1998,false,true
177.130.136.102/24,2 Northport Avenue,New Hampshire,00214,NH,Portsmouth,0,true,1.62,,2591,Strasse,Mauerwerk,300,400,HPW KAR Karow Pankgrafenstr.,false,true,false,false,true,true,true,Keine Bemerkung,false,true,2,1990,,7.9.2016,,,,false,true,true,true,true,true,false,77,16.6,7.68,true,true,false,true,false,true,0,false,0,true,false,false,18,true,false,61,5,false,22.11.2001,true,true
141.25.22.45/31,199 Lillian Court,Illinois,60609,IL,Chicago,0,true,8.46,,1430,Strasse,Mauerwerk,100,500,HPW KAR Karow Pankgrafenstr.,false,false,true,true,true,true,false,Schlecht,false,false,4,1995,,25.6.2016,,,,true,false,true,false,true,true,false,54,27.7,22.1,false,true,false,true,true,false,4,false,4,false,true,true,33,false,false,19,35,true,19.1.1998,false,false
16.173.169.230/26,939 Jana Plaza,Iowa,50335,IA,Des Moines,0,true,4.27,,978,Fahrbahn,Mauerwerk,400,200,HPW WEG Wedding Otawistr.,true,true,false,false,false,true,false,Etwas nötig,false,true,4,204,,31.12.2015,,,,true,true,true,true,false,true,false,65,19.8,8.56,true,true,true,true,false,false,5,false,1,false,true,true,4,true,true,18,24,false,22.5.2004,true,false
208.168.169.242/18,55608 Park Meadow Point,Tennessee,37924,TN,Knoxville,1,false,17.2,,1586,Strasse,Ziegel,400,500,HPW KAR Karow Pankgrafenstr.,false,true,true,true,false,false,true,"",true,true,2,1999,,26.7.2016,,,,true,true,false,false,true,true,true,23,1.2,16.43,false,true,true,false,true,false,1,false,5,false,false,true,11,false,false,33,14,true,11.3.2005,true,true
19.128.5.5/18,696 Little Fleur Terrace,New York,12232,NY,Albany,0,true,14.34,,280,Industrie,Stein,400,300,HPW WEG Wedding Otawistr.,true,false,true,true,true,false,false,Etwas nötig,false,false,0,1992,,10.4.2016,,,,false,false,false,false,true,true,true,68,27.9,15.52,false,false,true,false,true,true,1,false,3,true,false,false,31,false,true,78,84,true,17.4.2002,true,false
5.36.201.149/24,57225 Blue Bill Park Place,Pennsylvania,15225,PA,Pittsburgh,0,true,15.03,,645,Strasse,Ziegel,500,400,HPW SCHOE Schöneberg Königstr.,false,true,true,true,true,false,true,Keine Bemerkung,false,false,4,1990,,11.4.2017,,,,true,true,true,true,false,true,false,46,25.6,15.28,false,true,false,true,false,false,2,true,5,false,false,false,4,true,false,46,73,false,6.1.1993,true,true
221.237.58.29/28,275 Randy Avenue,Arizona,85710,AZ,Tucson,0,true,0.07,,852,Strasse,Ziegel,300,200,HPW SCHOE Schöneberg Königstr.,false,true,true,true,false,false,true,"",true,false,1,1990,,16.2.2017,,,,false,true,false,true,false,false,false,20,0.7,26.54,true,false,false,true,false,false,1,false,4,true,true,false,8,true,true,71,10,true,25.9.1995,true,false
52.171.134.89/18,19 Porter Point,California,92196,CA,San Diego,1,false,3.87,,3602,Fahrbahn,Ziegel,400,200,HPW SCHOE Schöneberg Königstr.,false,true,false,true,false,false,false,Schlecht,true,true,4,1990,,10.6.2017,,,,false,false,true,true,true,true,true,98,7.6,29.04,false,false,false,true,true,true,3,true,4,false,true,true,7,false,false,70,69,true,6.6.2009,true,false
109.107.226.209/27,259 Mcbride Point,New York,12247,NY,Albany,1,true,6.48,,4063,Industrie,Mauerwerk,200,200,HPW WEG Wedding Otawistr.,true,true,false,false,true,false,true,"",false,true,0,1992,,15.8.2015,,,,true,false,true,false,true,false,false,97,27.5,1.5,true,true,false,true,false,true,5,false,2,true,false,true,33,true,false,27,79,false,15.4.2005,true,true
149.152.21.62/28,73526 Kensington Street,District of Columbia,20442,DC,Washington,0,false,9.73,,4121,Strasse,Stein,100,400,HPW SCHOE Schöneberg Königstr.,false,true,true,true,false,false,true,"",true,true,2,1992,,24.8.2015,,,,true,false,true,true,true,true,true,20,25.2,13.27,false,true,false,true,false,false,5,false,2,true,false,true,50,false,true,49,14,true,7.1.2008,true,false
163.102.185.60/24,16237 Erie Lane,Colorado,80920,CO,Colorado Springs,1,false,7.32,,1228,Industrie,Beton,300,500,HPW WEG Wedding Otawistr.,true,false,true,false,true,false,false,Schlecht,false,true,3,1999,,26.7.2016,,,,true,false,true,true,false,true,false,65,21.9,1.37,false,true,true,true,false,false,2,false,3,false,true,true,42,true,true,30,13,true,6.8.1991,false,false
4.211.62.61/3,7590 Randy Center,Indiana,47805,IN,Terre Haute,1,true,9.98,,1962,Industrie,Stein,400,300,HPW KAR Karow Pankgrafenstr.,true,true,true,false,true,true,false,"",false,true,0,1999,,6.4.2016,,,,false,false,true,false,false,true,true,16,8.0,8.66,false,false,false,false,false,true,3,false,5,false,false,false,41,true,false,73,59,false,22.11.2006,true,false
135.71.78.175/22,11 Troy Avenue,Pennsylvania,15134,PA,Mc Keesport,0,false,5.31,,3804,Industrie,Beton,100,200,HPW WEG Wedding Otawistr.,false,true,false,false,true,false,true,Keine Bemerkung,false,true,2,204,,3.7.2016,,,,true,true,false,false,true,false,true,66,29.8,21.8,false,false,true,true,false,true,1,false,3,true,false,false,48,true,true,27,0,true,13.10.2000,true,false
198.40.186.15/5,2416 Anthes Alley,California,95155,CA,San Jose,1,true,0.64,,102,Fahrbahn,Stein,300,100,HPW SCHOE Schöneberg Königstr.,false,false,false,false,false,false,false,Keine Bemerkung,false,false,2,1992,,30.9.2016,,,,true,true,true,true,true,false,true,84,12.6,5.96,true,true,true,true,false,true,4,true,2,true,true,true,36,true,false,13,23,true,11.4.2004,false,false
215.125.181.216/15,3672 Hooker Alley,Georgia,30311,GA,Atlanta,1,true,13.91,,3471,Strasse,Ziegel,100,400,HPW SCHOE Schöneberg Königstr.,false,true,true,false,true,false,true,Keine Bemerkung,false,false,3,1995,,9.1.2016,,,,true,true,false,false,false,false,false,12,24.0,0.26,true,false,false,true,false,true,0,true,0,true,true,true,21,false,false,41,2,false,10.11.1996,false,false
213.182.152.2/27,73264 Emmet Drive,Indiana,46699,IN,South Bend,0,true,18.25,,3455,Gehweg,Mauerwerk,200,200,HPW KAR Karow Pankgrafenstr.,false,true,false,true,true,true,true,Etwas nötig,true,false,3,1992,,19.12.2016,,,,true,true,false,true,false,true,false,52,10.6,15.66,false,true,true,true,true,false,1,false,1,true,false,true,26,false,true,77,8,false,21.8.2000,false,false
46.195.79.119/2,66 Mallory Hill,Texas,78737,TX,Austin,1,false,3.54,,403,Strasse,Stein,300,500,HPW SCHOE Schöneberg Königstr.,true,true,false,true,true,true,true,Etwas nötig,true,true,0,204,,30.11.2015,,,,true,true,true,false,true,true,true,80,5.4,9.65,true,false,true,true,false,false,5,false,3,true,false,true,9,false,false,61,89,false,3.10.1998,true,true
177.25.247.2/27,2 Brentwood Drive,Mississippi,39210,MS,Jackson,0,false,14.76,,266,Fahrbahn,Ziegel,100,200,HPW WEG Wedding Otawistr.,true,true,false,true,true,true,true,Etwas nötig,true,false,1,204,,7.8.2015,,,,false,false,false,true,true,true,false,15,9.7,21.91,false,false,true,true,true,true,1,false,4,true,false,false,25,true,false,37,79,false,3.9.2000,true,true
99.16.212.13/2,51 Rieder Drive,District of Columbia,20370,DC,Washington,1,true,15.6,,397,Fahrbahn,Beton,400,400,HPW SCHOE Schöneberg Königstr.,false,true,true,true,true,true,false,"",true,false,2,1992,,8.8.2016,,,,true,false,true,false,true,false,true,29,15.9,27.72,true,true,true,true,false,true,1,true,3,true,true,false,38,true,true,10,61,true,13.11.2000,false,true
78.149.144.213/3,6 4th Circle,California,94089,CA,Sunnyvale,1,true,1.03,,1977,Fahrbahn,Beton,100,400,HPW WEG Wedding Otawistr.,true,false,true,false,false,true,false,"",false,false,0,1990,,15.9.2015,,,,false,true,true,true,true,false,false,57,27.0,12.86,false,false,false,false,false,false,2,false,4,true,false,true,27,true,true,46,27,false,27.3.2000,false,true
117.160.122.233/27,1208 Forest Run Street,New Hampshire,03804,NH,Portsmouth,1,false,13.84,,3079,Fahrbahn,Mauerwerk,100,100,HPW KAR Karow Pankgrafenstr.,true,false,false,true,true,true,true,Keine Bemerkung,true,false,0,1999,,9.7.2016,,,,true,false,false,true,false,true,true,77,7.3,2.7,true,true,true,true,false,false,0,false,1,true,true,false,49,true,false,4,32,false,12.3.1998,true,true
112.48.253.150/29,091 Carberry Drive,District of Columbia,20210,DC,Washington,0,true,1.67,,386,Gehweg,Mauerwerk,100,300,HPW WEG Wedding Otawistr.,true,true,false,true,false,false,false,"",true,false,2,1992,,15.10.2015,,,,true,false,false,true,false,false,true,78,1.6,10.12,false,false,false,false,true,false,4,true,2,false,false,false,10,false,true,9,38,true,3.3.1993,true,false
211.66.73.205/20,9832 Sommers Court,Texas,78265,TX,San Antonio,0,true,7.69,,4427,Gehweg,Beton,400,400,HPW WEG Wedding Otawistr.,true,false,false,true,false,false,false,"",true,false,2,204,,19.11.2016,,,,false,true,false,true,false,false,false,80,12.4,18.78,true,false,true,false,false,false,1,true,4,false,true,true,45,false,false,21,83,true,29.8.1996,true,true
119.100.150.192/18,43 Ruskin Alley,Florida,32092,FL,Saint Augustine,1,true,16.89,,1984,Strasse,Ziegel,100,400,HPW WEG Wedding Otawistr.,true,true,true,true,true,false,true,Schlecht,false,true,4,1999,,30.6.2016,,,,false,true,false,true,false,true,true,91,8.0,5.13,false,false,false,false,false,true,5,true,0,true,true,true,20,true,false,32,73,true,4.2.2003,false,false
207.207.236.184/10,9 Londonderry Court,Colorado,80940,CO,Colorado Springs,0,true,0.42,,2720,Industrie,Mauerwerk,500,400,HPW SCHOE Schöneberg Königstr.,true,true,false,false,true,true,false,Etwas nötig,true,false,0,1995,,18.11.2016,,,,true,false,true,false,false,true,false,16,3.1,23.18,false,true,true,true,false,false,3,false,4,false,true,true,47,false,false,71,50,false,27.8.1999,true,false
231.74.169.142/12,419 Utah Park,Texas,79705,TX,Midland,1,true,7.39,,4319,Fahrbahn,Beton,200,200,HPW SCHOE Schöneberg Königstr.,false,true,false,true,true,false,true,Etwas nötig,false,true,1,1992,,1.7.2017,,,,false,false,true,false,true,false,true,82,20.1,9.36,true,true,false,true,false,true,1,true,1,true,true,false,8,true,true,14,37,false,17.9.2000,true,true
33.121.199.182/13,2598 Pond Trail,California,95210,CA,Stockton,0,true,3.81,,2503,Gehweg,Stein,100,200,HPW WEG Wedding Otawistr.,true,false,true,false,false,false,true,Keine Bemerkung,false,true,4,1999,,13.4.2017,,,,false,true,false,true,false,false,false,54,9.4,13.01,false,true,false,false,true,true,0,true,2,true,false,false,43,false,true,45,56,false,28.8.2005,false,false
106.184.208.153/16,82 Mcbride Court,North Carolina,27717,NC,Durham,1,false,10.72,,4033,Gehweg,Mauerwerk,200,100,HPW SCHOE Schöneberg Königstr.,true,true,false,false,false,true,false,Keine Bemerkung,false,false,2,1999,,11.1.2017,,,,true,true,false,false,true,true,true,84,3.7,17.68,true,true,true,true,false,true,5,true,0,true,true,false,6,true,false,20,28,false,7.8.1993,true,false
107.203.248.3/6,141 Hoard Junction,Texas,79928,TX,El Paso,0,false,7.6,,3358,Fahrbahn,Stein,500,100,HPW KAR Karow Pankgrafenstr.,true,false,true,false,false,false,true,"",false,false,3,1999,,30.12.2016,,,,true,false,true,true,true,true,false,89,10.6,26.39,true,false,true,false,false,false,1,false,5,true,false,false,36,false,true,19,75,false,22.4.2008,false,true
235.23.36.20/6,705 Moose Street,Ohio,44555,OH,Youngstown,0,true,4.43,,2925,Industrie,Beton,300,300,HPW KAR Karow Pankgrafenstr.,true,true,true,true,true,true,false,Keine Bemerkung,true,false,3,1999,,20.5.2016,,,,true,true,false,false,false,false,false,13,23.7,18.72,true,false,true,true,true,false,3,false,4,false,false,true,12,true,false,22,30,true,6.5.2002,false,true
88.155.49.67/19,3107 Kropf Avenue,Oklahoma,73197,OK,Oklahoma City,1,true,12.49,,91,Industrie,Beton,400,300,HPW SCHOE Schöneberg Königstr.,false,true,false,false,false,true,true,"",false,false,0,1999,,21.11.2015,,,,false,true,false,false,false,false,false,48,25.3,11.85,true,true,true,true,false,true,3,true,5,false,true,true,27,true,true,76,85,false,6.2.2003,false,true
231.88.30.63/17,9191 Warbler Crossing,Florida,33185,FL,Miami,0,true,0.66,,1780,Strasse,Mauerwerk,200,200,HPW KAR Karow Pankgrafenstr.,true,true,true,true,false,true,false,Keine Bemerkung,false,false,3,1995,,9.4.2016,,,,false,true,false,true,false,true,true,60,21.7,6.35,true,false,false,false,false,false,5,false,4,false,true,false,16,true,true,18,44,false,16.9.2007,true,true
215.17.21.174/16,0863 Clove Trail,California,92505,CA,Riverside,0,false,13.87,,1073,Strasse,Mauerwerk,500,200,HPW WEG Wedding Otawistr.,true,false,false,false,true,true,true,Etwas nötig,false,true,4,1992,,21.4.2016,,,,true,false,true,true,true,false,false,62,8.8,6.43,false,true,false,false,true,false,1,true,5,true,false,false,20,true,false,24,48,false,31.7.2001,true,false
247.25.212.207/2,68399 Vernon Lane,New Jersey,07310,NJ,Jersey City,0,true,11.31,,4424,Industrie,Beton,500,200,HPW KAR Karow Pankgrafenstr.,false,false,false,false,false,true,true,Etwas nötig,true,false,1,204,,30.12.2016,,,,false,false,true,true,true,true,false,92,27.9,2.91,false,false,true,false,true,true,3,false,3,false,false,true,6,false,true,41,27,true,20.8.2009,false,false
